text,label,category,tr_xlm_roberta,vader,org_lang
"My body is a pebble to them, they tend it as water",4.666666666666667,poetry,0.0,0.0,en
"Tends to the pebbles it must run over, smoothing them gently.",5.666666666666667,poetry,0.0,0.4588,en
"They bring me numbness in their bright needles, they bring me sleep.",3.6666666666666665,poetry,0.5019903779029846,0.2023,en
Now I have lost myself I am sick of baggage—,3.3333333333333335,poetry,-0.9435760378837585,-0.6808,en
"My patent leather overnight case like a black pillbox,",5.0,poetry,0.0,0.3612,en
My husband and child smiling out of the family photo;,6.666666666666667,poetry,0.49601900577545166,0.4588,en
"Their smiles catch onto my skin, little smiling hooks.",5.0,poetry,0.715744137763977,0.701,en
"I have let things slip, a thirty-year-old cargo boat",4.666666666666667,poetry,0.0,0.0,en
Stubbornly hanging on to my name and address.,4.666666666666667,poetry,0.0,-0.34,en
They have swabbed me clear of my loving associations.,4.0,poetry,-0.8690174221992493,0.7579,en
Scared and bare on the green plastic-pillowed trolley,3.6666666666666665,poetry,-0.8709370493888855,-0.4404,en
"I watched my teaset, my bureaus of linen, my books",5.0,poetry,0.0,0.0,en
"Sink out of sight, and the water went over my head.",4.0,poetry,-0.575347363948822,0.0,en
"I am a nun now, I have never been so pure.",6.666666666666667,poetry,0.0,0.0,en
"I didnt want any flowers, I only wanted",5.0,poetry,0.0,-0.0572,en
To lie with my hands turned up and be utterly empty.,4.0,poetry,-0.7660486698150635,-0.2716,en
"How free it is, you have no idea how free—",7.0,poetry,0.4717562794685364,0.2732,en
"The peacefulness is so big it dazes you,",8.0,poetry,0.5814101696014404,0.3687,en
"And it asks nothing, a name tag, a few trinkets.",5.666666666666667,poetry,0.0,0.0,en
"It is what the dead close on, finally; I imagine them",5.333333333333333,poetry,0.0,-0.6486,en
"Shutting their mouths on it, like a Communion tablet.",5.666666666666667,poetry,-0.7208760976791382,0.3612,en
"The tulips are too red in the first place, they hurt me.",2.6666666666666665,poetry,-0.9451025128364563,-0.5267,en
Even through the gift paper I could hear them breathe,5.0,poetry,0.4626721441745758,0.4404,en
"Lightly, through their white swaddlings, like an awful baby.",4.0,poetry,-0.8413477540016174,-0.128,en
"Their redness talks to my wound, it corresponds.",4.333333333333333,poetry,-0.444684237241745,0.0,en
"They are subtle: they seem to float, though they weigh me down,",5.0,poetry,0.0,0.0,en
"Upsetting me with their sudden tongues and their color,",3.6666666666666665,poetry,-0.9475224018096924,-0.4767,en
A dozen red lead sinkers round my neck.,4.0,poetry,-0.6967535614967346,0.0,en
"Nobody watched me before, now I am watched.",4.666666666666667,poetry,0.0,0.0,en
"The tulips turn to me, and the window behind me",5.0,poetry,0.0,0.0,en
"Where once a day the light slowly widens and slowly thins,",5.0,poetry,0.6168096661567688,0.0,en
"And I see myself, flat, ridiculous, a cut-paper shadow",3.3333333333333335,poetry,-0.8895019888877869,-0.3612,en
"Between the eye of the sun and the eyes of the tulips,",5.0,poetry,0.0,0.0,en
"And I have no face, I have wanted to efface myself.",2.6666666666666665,poetry,-0.7107547521591187,-0.296,en
The vivid tulips eat my oxygen.,4.0,poetry,0.39766252040863037,0.0,en
"Before they came the air was calm enough,",5.333333333333333,poetry,0.0,0.3182,en
"Coming and going, breath by breath, without any fuss.",5.333333333333333,poetry,0.0,0.0,en
Then the tulips filled it up like a loud noise.,4.666666666666667,poetry,0.0,0.3612,en
Now the air snags and eddies round them the way a river,5.0,poetry,0.0,0.0,en
Snags and eddies round a sunken rust-red engine.,4.666666666666667,poetry,-0.6813874840736389,0.0,en
"They concentrate my attention, that was happy",6.666666666666667,poetry,0.8291026949882507,0.5719,en
Playing and resting without committing itself.,6.333333333333333,poetry,0.0,0.1476,en
"The walls, also, seem to be warming themselves.",6.0,poetry,0.48588892817497253,0.1531,en
The tulips should be behind bars like dangerous animals;,4.0,poetry,-0.9247209429740906,-0.1531,en
"They are opening like the mouth of some great African cat,",5.0,poetry,0.37973350286483765,0.765,en
And I am aware of my heart: it opens and closes,5.0,poetry,0.0,0.0,en
Its bowl of red blooms out of sheer love of me.,7.333333333333333,poetry,0.524864912033081,0.6369,en
"The water I taste is warm and salt, like the sea,",5.333333333333333,poetry,0.0,0.5267,en
And comes from a country far away as health.,5.666666666666667,poetry,-0.5329335927963257,0.0,en
CUT,5.0,poetry,0.384558767080307,-0.2732,en
What a thrill—,6.0,poetry,0.9308314323425293,0.0,en
My thumb instead of an onion.,5.0,poetry,0.0,0.0,en
The top quite gone,5.0,poetry,-0.8405976295471191,0.2023,en
Except for a sort of a hinge,5.0,poetry,-0.49157434701919556,0.0,en
"Of skin,",5.0,poetry,0.0,0.0,en
"A flap like a hat,",5.0,poetry,0.0,0.3612,en
Dead white.,3.6666666666666665,poetry,-0.6196207404136658,-0.6486,en
Then that red plush.,5.333333333333333,poetry,0.0,0.0,en
"Little pilgrim,",5.0,poetry,0.0,0.0,en
The Indians axed your scalp.,2.6666666666666665,poetry,-0.89223712682724,-0.3182,en
Your turkey wattle,5.0,poetry,-0.48857203125953674,0.0,en
Carpet rolls,5.0,poetry,0.0,0.0,en
Straight from the heart.,5.333333333333333,poetry,0.0,0.2263,en
"I step on it,",5.0,poetry,0.0,0.0,en
Clutching my bottle,5.0,poetry,-0.8492266535758972,0.0,en
Of pink fizz.,5.0,poetry,0.0,0.0,en
"A celebration, this is.",5.666666666666667,poetry,0.879534125328064,0.0,en
Out of a gap,5.0,poetry,-0.5325498580932617,0.0,en
"A million soldiers run,",4.666666666666667,poetry,0.0,0.0,en
"Redcoats, every one.",5.0,poetry,0.0,0.0,en
Whose side are they on?,5.0,poetry,0.0,0.0,en
O my,4.666666666666667,poetry,0.4491676390171051,0.0,en
"Homunculus, I am ill.",3.3333333333333335,poetry,-0.9219610095024109,-0.4215,en
I have taken a pill to kill,3.0,poetry,0.0,-0.6908,en
The thin,5.0,poetry,0.0,0.0,en
Papery feeling.,4.666666666666667,poetry,-0.8430037498474121,0.128,en
"Saboteur,",4.666666666666667,poetry,0.0,0.0,en
Kamikaze man—,4.333333333333333,poetry,0.0,0.0,en
The stain on your,4.666666666666667,poetry,-0.7449058294296265,0.0,en
Gauze Ku Klux Klan,4.333333333333333,poetry,-0.6882890462875366,0.0,en
Babushka,5.0,poetry,0.0,0.0,en
Darkens and tarnishes and when,4.333333333333333,poetry,0.0,0.0,en
The balled,5.0,poetry,-0.38327756524086,0.0,en
Pulp of your heart,4.666666666666667,poetry,0.0,0.0,en
Confronts its small,5.0,poetry,-0.6758144497871399,-0.2263,en
Mill of silence,5.0,poetry,0.0,0.0,en
How you jump—,5.0,poetry,0.0,0.0,en
"Trepanned veteran,",4.666666666666667,poetry,-0.6096051335334778,0.0,en
"Dirty girl,",4.333333333333333,poetry,-0.9157922267913818,-0.4404,en
Thumb stump.,4.666666666666667,poetry,-0.8995055556297302,0.0,en
ELM,5.0,poetry,0.0,0.0,en
"I know the bottom, she says. I know it with my great tap root:",5.0,poetry,0.0,0.6249,en
It is what you fear.,3.6666666666666665,poetry,-0.6638026833534241,-0.4939,en
I do not fear it: I have been there.,6.0,poetry,0.0,0.3875,en
"Is it the sea you hear in me,",5.333333333333333,poetry,0.0,0.0,en
Its dissatisfactions?,4.333333333333333,poetry,-0.8664408326148987,-0.4404,en
"Or the voice of nothing, that was your madness?",3.3333333333333335,poetry,-0.4666398763656616,-0.4404,en
Love is a shadow.,4.333333333333333,poetry,-0.5166176557540894,0.6369,en
How you lie and cry after it,3.3333333333333335,poetry,-0.6045060753822327,-0.4767,en
"Listen: these are its hooves: it has gone off, like a horse.",4.666666666666667,poetry,-0.7555631399154663,0.3612,en
"At night I shall gallop thus, impetuously,",5.666666666666667,poetry,0.590631902217865,0.0,en
"Till your head is a stone, your pillow a little turf,",4.666666666666667,poetry,0.0,0.0,en
"Echoing, echoing.",5.333333333333333,poetry,0.0,0.0,en
Or shall I bring you the sound of poisons?,4.333333333333333,poetry,0.0,-0.5719,en
"This is rain now, this big hush.",5.0,poetry,0.41304656863212585,0.0,en
"And this is the fruit of it: tin-white, like arsenic.",4.333333333333333,poetry,0.0,0.3612,en
I have suffered the atrocity of sunsets.,3.0,poetry,-0.9345102906227112,-0.4939,en
Scorched to the root,4.0,poetry,-0.7604982256889343,0.0,en
"My red filaments burn and stand, a hand of wires.",3.6666666666666665,poetry,-0.7925558686256409,0.4939,en
Now I break up in pieces that fly about like clubs.,3.0,poetry,0.0,0.3612,en
A wind of such violence,3.0,poetry,-0.9254177212715149,-0.6249,en
Will tolerate no bystanding: I must shriek.,3.6666666666666665,poetry,-0.8341922163963318,-0.296,en
"The moon, also, is merciless: she would drag me",3.3333333333333335,poetry,-0.45371681451797485,-0.2263,en
"Cruelly, being barren.",3.0,poetry,-0.8229480385780334,-0.5859,en
Her radiance scathes me. Or perhaps I have caught her.,4.0,poetry,-0.5928846597671509,0.34,en
I let her go. I let her go,5.666666666666667,poetry,0.0,0.0,en
"Diminished and flat, as after radical surgery.",4.0,poetry,-0.6734527945518494,0.0,en
How your bad dreams possess and endow me.,4.0,poetry,-0.8693177103996277,-0.2023,en
I am inhabited by a cry.,3.3333333333333335,poetry,-0.8443199396133423,-0.4767,en
Nightly it flaps out,5.0,poetry,-0.7209203243255615,0.0,en
"Looking, with its hooks, for something to love.",4.0,poetry,0.0,0.6369,en
I am terrified by this dark thing,2.3333333333333335,poetry,-0.956273078918457,-0.6124,en
That sleeps in me;,5.0,poetry,0.0,0.0,en
"All day I feel its soft, feathery turnings, its malignity.",4.0,poetry,-0.86220383644104,0.0,en
Clouds pass and disperse.,5.0,poetry,0.0,0.0,en
"Are those the faces of love, those pale irretrievables?",4.0,poetry,0.0,0.6369,en
Is it for such I agitate my heart?,4.0,poetry,-0.800618588924408,-0.4019,en
I am incapable of more knowledge.,4.0,poetry,-0.8574689030647278,-0.3818,en
"What is this, this face",5.0,poetry,-0.5410716533660889,0.0,en
So murderous in its strangle of branches?—,3.6666666666666665,poetry,-0.9063894152641296,-0.6697,en
Its snaky acids hiss.,3.3333333333333335,poetry,-0.7803027033805847,0.0,en
"It petrifies the will. These are the isolate, slow faults",3.3333333333333335,poetry,-0.9385225176811218,-0.802,en
"That kill, that kill, that kill.",2.3333333333333335,poetry,0.0,-0.9442,en
THE NIGHT DANCES,5.666666666666667,poetry,0.46181920170783997,0.0,en
A smile fell in the grass.,5.333333333333333,poetry,0.0,0.3612,en
Irretrievable!,4.0,poetry,-0.7957105040550232,0.0,en
And how will your night dances,5.0,poetry,0.0,0.0,en
Lose themselves. In mathematics?,4.666666666666667,poetry,-0.8496338129043579,-0.4019,en
Such pure leaps and spirals—,6.0,poetry,0.0,0.0,en
Surely they travel,5.0,poetry,0.0,0.4404,en
"The world forever, I shall not entirely",5.333333333333333,poetry,0.0,0.0,en
"Sit emptied of beauties, the gift",4.333333333333333,poetry,0.8271648287773132,0.6808,en
"Of your small breath, the drenched grass",5.0,poetry,-0.4659692049026489,0.0,en
"Smell of your sleeps, lilies, lilies.",5.333333333333333,poetry,0.0,0.0,en
Their flesh bears no relation.,5.0,poetry,-0.6371040940284729,-0.296,en
"Cold folds of ego, the calla,",4.333333333333333,poetry,-0.8384581804275513,0.0,en
"And the tiger, embellishing itself—",5.333333333333333,poetry,0.0,0.0,en
"Spots, and a spread of hot petals.",5.333333333333333,poetry,0.0,0.0,en
The comets,5.0,poetry,0.0,0.0,en
"Have such a space to cross,",4.666666666666667,poetry,0.5782408714294434,0.0,en
"Such coldness, forgetfulness.",3.3333333333333335,poetry,-0.942507803440094,0.0,en
So your gestures flake off—,4.333333333333333,poetry,-0.8958334922790527,0.0,en
"Warm and human, then their pink light",6.0,poetry,0.503837525844574,0.2263,en
Bleeding and peeling,3.6666666666666665,poetry,-0.866208553314209,0.0,en
Through the black amnesias of heaven.,4.333333333333333,poetry,0.0,0.5106,en
Why am I given,5.0,poetry,-0.8702540993690491,0.0,en
"These lamps, these planets",5.0,poetry,0.0,0.0,en
"Falling like blessings, like flakes",6.0,poetry,0.49103546142578125,0.7845,en
"Six-sided, white",5.0,poetry,0.0,0.0,en
"On my eyes, my lips, my hair",5.0,poetry,0.0,0.0,en
Touching and melting.,4.666666666666667,poetry,-0.5059120655059814,0.0,en
Nowhere.,4.666666666666667,poetry,0.0,0.0,en
POPPIES IN OCTOBER,5.333333333333333,poetry,0.0,0.0,en
Even the sun-clouds this morning cannot manage such skirts.,4.666666666666667,poetry,-0.903919517993927,0.0,en
Nor the woman in the ambulance,4.333333333333333,poetry,-0.4835330545902252,0.0,en
Whose red heart blooms through her coat so astoundingly—,5.333333333333333,poetry,0.3576491177082062,0.0,en
"A gift, a love gift",7.666666666666667,poetry,0.8910191059112549,0.875,en
Utterly unasked for,4.0,poetry,-0.837916910648346,0.0,en
By a sky,5.0,poetry,0.0,0.0,en
Palely and flamily,4.333333333333333,poetry,-0.3961274027824402,0.0,en
"Igniting its carbon monoxides, by eyes",4.666666666666667,poetry,0.0,0.0,en
Dulled to a halt under bowlers.,4.666666666666667,poetry,-0.8602786660194397,-0.3612,en
"O my God, what am I",4.0,poetry,-0.5023766756057739,0.2732,en
That these late mouths should cry open,4.666666666666667,poetry,-0.738537609577179,-0.4767,en
"In a forest of frost, in a dawn of cornflowers.",5.666666666666667,poetry,0.0,0.0,en
BERCK-PLAGE,4.666666666666667,poetry,-0.49606212973594666,0.0,en
"This is the sea, then, this great abeyance.",5.0,poetry,0.0,0.7073,en
How the sun poultice draws on my inflammation.,4.0,poetry,-0.49865642189979553,0.0,en
"Electrifyingly-colored sherbets, scooped from the freeze",6.333333333333333,poetry,0.0,0.0516,en
"By pale girls, travel the air in scorched hands.",4.333333333333333,poetry,0.0,0.0,en
"Why is it so quiet, what are they hiding?",4.0,poetry,-0.8794211745262146,-0.296,en
"I have two legs, and I move smilingly.",6.666666666666667,poetry,0.667530357837677,0.5106,en
A sandy damper kills the vibrations;,4.333333333333333,poetry,-0.726933479309082,-0.5423,en
"It stretches for miles, the shrunk voices",4.666666666666667,poetry,0.0,0.0,en
"Waving and crutchless, half their old size.",4.333333333333333,poetry,-0.9390096664428711,0.0,en
"The line of the eye, scalded by these bald surfaces,",4.333333333333333,poetry,-0.6417075395584106,0.0,en
"Boomerang like anchored elastics, hurting the owner.",3.6666666666666665,poetry,-0.9117016792297363,-0.0516,en
Is it any wonder he puts on dark glasses?,5.0,poetry,-0.5908363461494446,0.0,en
Is it any wonder he affects a black cassock?,5.0,poetry,-0.7683965563774109,0.0,en
"Here he comes now, among the mackerel gatherers",5.0,poetry,0.0,0.0,en
Who wall up their backs against him.,4.333333333333333,poetry,-0.8677951693534851,-0.0516,en
They are handling the black and green lozenges like the parts of a body.,5.0,poetry,0.0,0.3612,en
